copd_rrmse,mntl_bh_p_rate,circ_rrmse,mntl_bh_p_rrmse,respirtry_rrmse,asthma_rrmse,area_code,hypertens_rrmse,hg_choles_rate,asthma_rate,diabetes_rate,musculo_rrmse,respirtry_rate,arthritis_rate,musculo_rate,hypertens_rate,circ_rate,arthritis_rrmse,diabetes_rrmse,copd_rate,hg_choles_rrmse
3,14.49544161,3,3,3,3,58570,3,33.96560549,7.696103764,6.573006303,3,28.246156,14.12471994,27.6323728,9.289055029,14.74368702,3,3,2.009809162,3
2,13.58743273,3,3,3,1,58610,1,37.0639299,10.44326884,4.552788047,3,31.18211137,15.4946292,29.20757162,10.08353973,16.8179744,3,1,2.24426745,3
2,15.59673614,1,1,3,1,58680,1,37.07453393,11.06251575,5.243878005,1,30.60026649,15.99128747,30.77434967,9.440486661,16.02333376,3,2,2.383895498,3
3,13.28341831,3,3,3,3,58760,3,34.60787817,9.542471492,6.279927998,3,29.0644429,14.43851667,28.40859593,9.793683456,15.97810679,3,3,2.240011409,3
1,14.5309794,3,3,3,3,58820,1,33.079269,11.22397167,8.024831819,3,29.16109741,16.74719223,30.77635246,9.698008813,16.47743798,3,1,2.665883042,3
2,13.5874318,1,1,1,1,58890,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,3
2,13.7956175,2,2,2,2,59030,2,37.76443783,11.46971117,5.118579421,2,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
1,9.568753749,3,3,3,3,72300,3,32.81529101,7.627625399,6.335666518,3,23.57662936,12.56519953,23.60174267,8.120134904,14.06340789,3,3,1.472093481,3
2,13.5874318,1,1,1,1,59100,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,1
2,13.5874318,1,1,1,1,59170,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,3
null,null,null,null,null,null,59250,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,13.99447746,1,1,3,1,59310,1,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,3,2,2.543742897,3
2,15.42419878,1,1,1,1,59320,2,36.60578219,12.87083687,5.723473953,1,34.51184969,17.57009443,30.48884739,9.125296217,15.35486899,1,2,2.754916227,3
2,13.99447746,1,1,1,2,59330,2,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,1,2,2.543742897,1
null,null,null,null,null,null,59340,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,59350,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,13.7956175,3,3,3,1,59360,1,37.76443783,11.46971117,5.118579421,3,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,3,2,2.771318377,3
1,15.81710103,3,3,3,3,59370,1,35.05678979,11.62365611,5.332461903,3,33.01100063,16.97975636,29.14891825,9.699764552,16.05498368,3,1,2.506833745,3
1,16.17119653,3,3,3,3,60210,3,39.59590143,12.51027462,5.123934357,3,33.12546929,18.19849961,30.10454498,12.23887285,20.7943543,3,1,3.31898463,3
3,15.26784212,3,3,3,3,60410,3,37.23947263,11.23460098,5.414922141,3,32.96810507,18.72068761,34.6721745,12.85703818,22.25531467,3,3,3.50361842,3
null,null,null,null,null,null,70420,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,70540,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,70620,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,70700,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,10.29197407,3,3,3,3,71000,3,29.73902673,7.969633373,6.924325271,3,23.45486573,11.61635369,25.74260484,9.444216071,15.57721694,3,3,1.606008147,3
null,null,null,null,null,null,71300,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,12.01342669,3,3,3,3,72200,3,27.91873539,11.7176925,7.328642772,3,23.34515625,12.59732197,26.51905528,9.310890467,14.85456154,3,3,1.874510495,3
null,null,null,null,null,null,72330,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,11.30262636,3,3,3,3,72800,3,30.30279408,9.673194187,7.866610231,3,26.23723477,13.32623192,28.4482732,10.07602092,14.72568812,3,3,1.671728908,3
null,null,null,null,null,null,73600,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,74050,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,74500,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,74560,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,74660,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,79399,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,15.49464988,3,3,3,3,89399,3,32.28192641,10.09787742,5.357057723,3,32.29760316,15.45696738,29.30355434,11.78132777,20.45871687,3,3,2.231754589,3
