digestive_rate,total_rate,mental_sig,gen_sig,mental_rate,injury_sig,gen_rate,myr_rate,total_fem_rate,total_male_rate,cancer_sig,ren_rate,ren_sig,rsp_sig,ton_rate,injury_rate,total_male_sig,can_rate,area_code,infc_rate,myr_sig,infc_sig,digestive_sig,rsp_rate,total_sig,total_fem_sig,ton_sig,crc_sig,msc_sig,msc_rate,crc_rate
3514.117598,34070.68683,3,3,null,2,1789.187441,1388.567013,3,3,1,null,3,3,233.7896871,3553.441579,31696.34814,2278.464208,45090,null,3,3,2,1915.49295,1,36769.12057,3,3,2,3730.388252,2616.150215
2824.047911,30198.82785,3,3,null,3,1817.8731,null,2,2,3,null,3,3,372.8801558,3031.012471,28430.3773,2387.383777,45120,null,3,3,2,1979.620519,2,32004.10372,3,3,2,3027.072755,2242.430682
3696.474797,34216.20544,2,2,1200.055533,2,1638.796905,1654.561313,2,3,1,6513.118558,2,2,256.870645,2275.656381,32436.43784,2831.848684,45290,396.7542189,2,2,2,1457.493384,2,36392.68612,3,2,3,2205.270796,1919.051432
3414.435243,36370.4782,2,3,1136.828874,2,1913.14283,2701.199057,2,3,2,5634.108965,2,2,303.0347416,2493.390954,32952.42933,3052.413638,45340,535.1000856,2,2,2,2069.392853,2,39688.08248,2,3,2,2964.325291,2315.358749
null,null,null,null,null,null,null,929.4680817,null,null,null,null,null,null,174.2304661,null,null,null,64210,null,3,null,null,null,null,null,3,null,null,null,null
3887.560957,36646.84049,3,3,null,3,null,null,2,2,1,null,3,3,null,null,26491.30775,3726.117529,45400,null,3,3,3,null,3,47887.59382,3,3,1,3222.673148,null
3188.572713,33735.8116,3,3,null,3,1895.995473,null,3,1,2,null,3,3,null,null,28680.80583,1402.763402,45540,null,3,3,1,null,3,38578.44093,3,3,2,3455.455547,null
3982.977295,36021.66524,2,2,1164.356177,2,2223.436472,1766.543442,2,3,3,7098.191,2,2,263.6846841,2866.258908,32362.35599,2553.457109,45680,597.5440943,2,3,3,2468.935858,3,39593.82323,1,2,2,2568.616904,2593.352972
3483.365156,33804.43329,2,3,1422.95448,1,1971.556871,1615.208947,2,2,1,7700.801991,2,3,202.4142136,2561.035968,31494.79839,2753.44697,45890,552.3780767,2,2,2,1840.636705,2,36440.58882,3,3,3,2223.500524,2335.369818
4089.034677,47192.98789,3,2,null,2,2432.195504,602.8517229,2,2,2,null,3,2,327.2749739,4530.077795,43487.84188,3088.926937,46090,null,1,3,3,3260.951945,2,51191.74504,2,2,2,3070.151564,3306.7425
3293.867259,34290.36608,3,3,1533.471618,2,1955.161228,1380.356256,1,3,3,null,3,1,414.9704281,3245.124798,31870.54699,2787.939807,46300,null,3,3,2,2036.286796,2,36817.70263,2,1,2,3262.87313,2591.716719
3543.78369,37761.85533,3,2,1659.725494,2,2388.667869,1378.313679,2,3,3,null,3,2,437.9407758,3038.536998,33181.72084,2495.267103,46450,null,3,3,2,2496.666183,2,42330.9981,2,2,2,3424.918312,2608.439124
3201.881441,29272.64579,2,2,962.1802185,2,1589.4814,1359.236275,2,2,3,4071.12536,2,2,187.6935981,1892.808665,26145.15701,2619.816441,46510,373.4155347,3,2,2,1471.904049,2,32650.78012,3,2,3,2000.048065,1701.54943
2878.149852,32967.27732,3,3,null,3,1865.715767,1612.511609,2,3,2,null,3,3,121.9614951,2369.806064,31917.72713,3307.802015,46670,null,3,3,2,1896.545878,2,33863.51851,1,3,2,2812.173043,2468.095604
2233.759428,21096.35577,3,3,null,1,null,null,2,2,2,null,3,3,243.3065119,2108.485931,18432.56665,1585.545347,46970,null,3,3,2,1445.34784,2,26069.10314,3,3,2,1088.52397,null
3865.277206,33541.28417,2,2,859.1330482,3,2120.287525,1581.277672,2,2,2,5467.094313,3,2,249.8302788,2605.856294,31139.65817,2429.322336,47140,531.805314,2,2,2,2149.284326,2,36087.94559,3,3,2,2584.584969,2242.999733
4162.168163,39029.02655,3,3,null,2,null,null,3,2,3,null,3,3,null,4673.931213,36926.15507,3170.032812,47290,null,3,3,3,null,2,40080.17305,3,3,2,3094.435368,2875.93094
null,25750.40744,3,3,null,3,null,null,2,2,2,null,3,3,null,null,24886.05195,1614.032624,47490,null,3,3,3,null,2,26482.76356,3,3,3,2137.102138,2423.244968
3033.888299,35325.85311,2,3,1000.359458,2,2041.094861,1114.861596,3,3,3,null,3,3,174.3430489,3753.084185,32237.10812,2451.16534,47630,1009.979644,3,2,2,1585.523798,3,38606.41903,3,3,2,2857.05193,1993.508132
3980.688241,32778.80574,2,3,839.536218,2,1991.307049,2257.441438,2,2,3,3067.70903,2,2,303.1860502,2385.649359,30250.53127,2565.962806,47700,562.9549037,2,1,3,1955.333314,2,35267.70761,2,2,2,2538.374955,2134.354911
4192.702727,39832.96314,3,1,null,2,1516.263039,1797.037597,2,2,3,null,3,2,398.2025867,4935.920086,36972.67259,2451.960501,47800,null,3,3,3,2944.168131,2,42447.69331,2,1,2,2856.12885,2736.050757
null,31863.2258,3,3,null,2,null,null,1,2,3,null,3,3,null,3523.384051,29166.81178,3044.895255,47910,null,3,3,3,null,2,34612.09255,3,3,1,2753.734019,2278.250305
3461.737831,36459.77249,3,3,null,2,1882.935811,1423.829378,3,3,3,null,3,2,283.0580626,3879.696048,33102.45663,2712.263681,48340,null,3,3,2,2154.252821,3,39869.56749,3,2,2,2577.1559,2861.807083
3673.602419,34490.96,3,1,null,3,1531.282796,null,1,3,3,null,3,3,359.4554681,2758.970933,32898.12864,2989.637569,53570,null,3,3,3,1441.31494,3,35248.69356,3,3,2,2777.726791,2586.444446
3630.645207,34402.8911,2,1,1211.229759,3,1742.365741,3034.374558,2,3,2,3280.627993,2,2,272.64874,2763.480003,32254.17689,2917.983431,47980,445.8142216,2,2,2,1520.536053,2,36824.66987,3,2,3,2323.433357,1984.122258
3431.369122,30143.60372,3,2,1696.513521,3,1301.593463,2647.490372,2,2,2,null,3,3,273.3377019,2658.351285,27678.89696,2302.731756,48050,588.1694656,2,3,2,1667.767113,2,32423.66481,3,2,3,2319.110937,1975.514837
3743.118468,37979.42671,3,3,null,2,1947.721927,2161.846854,1,2,2,null,3,1,317.391585,3552.955142,35072.65469,3271.983736,48130,null,2,3,3,2136.254155,2,40952.75958,3,3,2,3145.611394,2597.247178
3590.384436,34304.08331,2,1,1083.53633,2,1770.669878,1563.292145,2,3,2,8339.949758,2,2,240.6674836,2342.421181,32670.64838,2855.117091,48410,499.2266123,2,2,2,1523.826799,2,36299.30186,3,1,2,2521.928178,2181.100621
3250.978715,33859.12121,2,1,1771.814383,3,1719.123956,1227.849292,3,2,2,7489.066455,2,2,182.1896708,2835.733994,30178.44923,2341.511373,48540,null,3,3,2,2386.308635,2,37699.09438,3,3,2,3186.947669,null
4548.63291,44334.10037,3,3,null,3,null,null,2,2,3,null,3,3,null,null,39302.16127,null,53640,null,3,3,3,null,2,49833.43761,3,2,1,3153.339672,3518.673769
3871.856668,35246.97841,3,3,null,2,1724.145087,1500.796577,3,3,2,1889.544311,2,2,246.7733198,2040.830588,33698.75226,3584.30199,48260,406.0305349,3,1,3,1285.704818,3,37117.67918,3,1,3,2112.450325,2020.607627
null,32427.21442,3,3,null,3,null,null,1,3,3,null,3,3,null,null,31899.70942,null,50910,null,3,3,3,null,3,32132.80842,3,3,2,3475.428865,2207.195469
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,48640,null,3,3,3,null,3,null,3,3,3,null,null
2712.87844,29277.54852,3,1,null,2,1532.513648,2903.054045,2,2,3,null,3,3,null,1944.38527,26304.50695,2273.952827,48750,null,2,3,2,2135.370594,2,32147.33724,3,3,3,2411.622672,2106.523364
3828.086385,34820.18756,3,3,1335.177172,2,1943.555465,null,2,3,3,null,3,2,347.0176154,3793.544079,32755.76425,2690.251717,48830,789.5846724,3,1,3,2270.584648,3,36388.67874,1,3,2,2967.440906,2121.307952
4121.592276,55339.25593,3,1,null,2,2333.458751,null,2,2,2,null,3,2,229.380807,9701.430052,41107.99009,1888.736393,49399,null,3,3,3,7184.60403,2,77270.05495,3,3,3,2552.725529,null
4694.788141,33646.25055,2,2,1706.477955,2,1722.045519,786.3690615,2,2,3,3664.448165,2,2,183.0520642,2157.756256,31517.78625,2557.026845,50080,null,3,3,2,1598.778212,2,35629.33419,3,1,2,2442.987529,2505.485325
3802.848776,35574.27028,2,2,1201.157464,2,1698.415226,1215.106981,3,1,2,7806.719048,2,2,243.714758,2450.940676,32010.93998,2171.596038,50210,612.1371499,3,3,2,1993.842728,3,39114.06853,3,2,2,2595.768725,2525.982048
2441.653234,25050.44682,3,2,null,3,1106.532687,null,3,2,2,null,3,3,178.9279018,2479.857487,19223.89376,1082.75099,50250,null,3,3,2,2005.261575,2,38289.01898,3,1,1,1780.243828,1766.137809
3835.83936,34838.19027,1,2,1291.797671,2,1368.266932,835.4890873,3,3,3,1291.370711,2,2,181.225113,3111.050434,32462.91001,2707.525303,50280,null,3,3,3,1222.979636,3,37106.61702,3,3,2,3170.879311,2095.365273
4467.743215,40324.70459,2,3,1945.140621,3,1936.272629,1324.080001,2,2,2,8437.097707,2,3,261.0405714,2843.713603,37289.76934,3079.967662,50350,null,3,3,1,1764.887603,2,43619.34156,3,3,2,2638.715897,2453.63342
4010.48871,36430.4429,3,3,1514.046657,3,1859.781608,992.6299043,1,2,3,13999.04713,2,2,229.1019948,2791.656902,33871.44859,2765.522722,50420,655.5234317,3,3,3,1536.846159,2,39301.29761,3,3,2,2377.20268,2430.922338
4365.936433,39648.89698,3,3,1462.35341,2,1938.006678,936.9716251,2,2,3,15814.76058,2,3,165.0298326,3251.617111,37981.09195,2629.680404,50490,741.9457486,3,2,2,1714.615307,2,42040.11694,1,3,2,2768.026988,2356.541029
3805.669843,36124.77908,1,3,743.4130839,3,null,null,3,3,3,975.2051593,2,3,null,null,35021.69917,3038.616184,50560,null,3,3,3,null,3,36915.85555,3,3,2,4017.394016,2131.025799
3125.475304,31539.08223,3,3,null,3,1451.071885,null,1,2,2,null,3,3,null,2899.625212,24796.6217,3837.560386,50630,null,3,3,1,null,2,43650.98899,3,3,2,3207.735421,1830.709493
4567.661563,39091.04582,3,3,null,3,null,null,2,3,1,null,3,3,null,3274.083938,32685.52147,3449.965695,50770,579.8455428,3,3,3,null,1,46037.80156,3,1,2,3270.175004,3206.48897
4705.945838,39974.90487,3,3,null,3,1653.834052,1947.174007,2,3,3,2803.807319,2,2,null,2551.797462,34734.34432,2846.530472,50840,null,3,3,1,2503.023456,2,44543.59668,3,2,2,3330.647689,3255.203327
5216.219834,49893.49864,3,2,null,2,2648.103517,1716.045137,2,2,2,74806.59144,2,2,120.9386753,6000.946991,47960.86425,3523.784439,50980,null,2,3,2,3816.050419,2,51133.3489,2,2,1,2517.383041,3207.094351
null,40622.18803,3,3,null,3,null,null,3,2,3,null,3,3,null,null,39624.30308,null,51080,null,3,3,3,null,2,42020.9558,3,3,2,3634.850694,null
4707.570688,51001.68058,3,2,null,3,3487.365496,null,2,2,1,null,3,3,null,null,49408.01376,3736.444154,51120,null,3,3,3,null,2,51516.61531,3,3,3,2195.785228,null
4742.828516,37351.29231,2,3,1347.358267,3,1869.909202,1322.642084,2,2,3,5647.688334,3,3,319.2848254,2847.574402,34951.31217,2602.127135,51190,457.6043284,3,2,2,1820.048304,2,40028.21485,2,2,2,3060.318056,3010.372706
4050.315369,35612.12953,2,3,997.2770253,2,1798.488229,1311.492445,3,3,2,2211.453046,2,2,232.3669924,2383.917287,32207.05658,3671.290315,51260,555.2251036,3,3,3,1408.357258,3,38820.15108,3,3,2,3032.449278,2282.433755
4976.012041,44006.84333,2,3,2324.135427,3,2034.293323,2087.113711,2,2,2,9149.852422,2,2,302.9370205,2774.901096,42422.73574,4113.856575,51310,486.5389744,2,2,2,1215.850222,2,46002.37491,2,3,2,3405.354002,2267.027402
3320.159723,31848.5668,2,2,1105.262688,2,1538.585274,768.0656641,2,2,2,12397.24376,2,2,151.4211558,2253.329897,28829.97195,2406.655609,51330,437.9439795,2,2,2,1281.863129,2,35215.26968,2,2,3,2195.638927,2105.703819
5174.49748,38716.40872,2,1,499.2665065,1,2199.589355,1429.693208,2,2,3,2837.533136,2,1,273.2419106,2356.44715,35574.20989,2615.393926,51400,547.2190821,3,3,2,1518.229414,2,41274.23163,3,2,2,3310.354003,3127.648647
5613.412751,53335.24408,3,3,null,3,null,null,2,3,3,null,3,3,null,null,34905.37285,3584.242301,51470,null,3,3,3,null,2,77680.96636,3,2,2,4034.90207,5588.206255
4076.981026,38994.21228,3,1,null,2,1452.472797,1180.937516,3,2,1,null,3,3,199.6351479,4594.786623,36710.72931,3168.803571,51540,null,3,3,3,null,2,40356.41866,3,3,3,2535.396794,1986.56344
3915.194626,39143.58564,3,1,1255.307338,3,1466.224526,null,2,3,2,null,3,2,null,3012.359713,34732.57627,3341.497004,51680,null,3,3,3,1268.573702,2,42707.58678,3,3,2,3109.407562,2327.335719
5377.984518,44415.835,2,3,2188.762418,1,1871.87052,3174.633022,2,2,2,4919.11416,2,2,286.3329283,2986.090453,43244.91929,4231.484391,51750,606.9443372,2,3,2,1289.444289,2,46253.03627,3,3,2,3625.399244,2424.073936
3862.302899,34958.46219,2,3,1067.632906,1,1939.366717,1276.035998,2,1,3,8128.415261,2,2,239.4569373,2808.236982,33313.93561,2583.515535,51820,585.2084947,1,3,2,1398.381163,2,36644.0405,3,3,2,2734.974889,2234.929622
4658.325834,39733.19361,3,3,null,2,1927.263259,1058.124257,2,3,1,3020.57838,2,2,294.6655402,3916.176832,34077.05977,2314.426449,51890,null,3,3,2,2609.671931,2,46471.9949,3,2,2,3523.883691,2917.753484
4114.965574,34773.58331,3,2,null,1,1184.422029,null,3,3,3,null,3,3,null,3251.642757,32671.64208,2302.737834,51960,null,3,3,3,null,3,37419.65737,3,3,3,2699.58303,null
3054.534549,33138.98353,3,2,null,3,798.4417312,null,3,3,3,null,3,3,null,null,29995.47685,2356.555912,52030,null,3,3,3,null,3,35883.77387,3,3,1,3037.06637,null
3438.178882,29013.88897,3,1,980.4931181,3,1158.063634,null,2,2,1,null,3,3,null,null,26659.26172,1623.596044,52100,null,3,3,3,null,2,31395.56457,3,3,3,2010.434126,2272.211139
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,52380,null,3,3,3,null,3,null,3,3,3,null,null
null,null,null,null,null,null,null,1115.468357,null,null,null,null,null,null,233.1995094,null,null,null,64610,null,3,null,null,null,null,null,3,null,null,null,null
3811.015506,34399.26352,3,3,null,3,1912.647199,null,3,3,3,null,3,3,null,null,31183.57291,3107.47323,52450,null,3,3,3,null,3,37329.9586,3,3,2,3331.919541,null
4111.228716,39750.18664,2,3,2298.731853,2,1720.579497,2728.607069,2,2,2,null,3,2,281.6993148,3315.784773,35320.87617,3393.373359,52170,673.9924487,2,3,3,1127.08506,2,44315.84627,3,3,2,3338.238337,2190.594975
5971.77516,34355.7777,3,3,null,2,null,null,1,3,3,null,3,1,null,1022.271915,35107.75111,3208.973319,52240,null,3,3,2,958.3894531,3,32177.5747,3,3,3,2807.191745,null
null,37265.92912,3,3,null,3,null,null,3,3,3,null,3,3,null,null,31404.36881,null,52310,null,3,3,3,null,3,42575.15844,3,3,2,4023.471809,null
4631.635988,40647.31618,3,3,null,3,2464.200766,null,2,3,3,null,3,3,null,null,36621.93379,2310.271533,52520,null,3,3,3,null,2,45148.47277,3,3,3,2254.841659,null
3886.712493,34419.61225,3,3,null,3,1858.477416,null,3,3,3,null,3,3,508.660727,2581.251812,31723.0436,2794.620332,52590,null,3,3,3,1793.604146,3,36465.43049,2,3,2,3528.089965,2080.787755
4185.239367,34651.71907,2,3,843.9955632,3,1827.050452,1365.361287,3,1,3,2466.103575,2,1,309.5454998,2427.989343,31038.60616,2861.153419,52660,350.1229272,3,2,3,1511.62927,3,37895.23627,1,3,2,3115.337579,2573.467718
3966.199555,29660.16077,3,2,null,2,1326.84685,null,2,2,3,2340.146313,2,3,null,2083.382762,27155.57415,2420.470824,52730,null,3,3,3,null,2,31654.59943,3,3,3,2267.945587,2163.20191
5790.708401,61371.3679,3,3,null,3,null,1963.529944,2,2,3,15691.92713,2,3,117.7502422,null,52688.12994,null,52800,null,2,3,2,null,2,76811.99278,1,3,3,2112.018051,null
3501.317662,33273.23968,3,3,null,3,1786.168159,1988.334606,3,2,3,882.2666805,2,2,null,2633.014038,28071.15281,2669.149411,52870,null,1,3,1,1125.623576,2,38338.58029,3,3,2,3193.52032,2164.833379
5562.041789,43616.39707,3,3,null,3,1588.741742,null,3,2,2,null,3,3,null,null,48049.49221,4185.925438,52940,null,3,3,1,null,2,38267.95741,3,3,2,4668.01825,2162.207048
null,21449.47398,3,3,null,3,null,null,2,2,3,null,3,3,null,null,17260.57913,null,53080,null,3,3,3,null,2,26969.37333,3,1,3,null,1312.624445
4691.214484,37717.30342,2,3,824.2315908,3,2078.235518,1436.825536,2,2,2,3026.332057,2,3,318.0104742,2657.274339,34974.44636,2946.123879,53990,526.6120138,1,3,2,1772.761455,2,40140.86846,2,2,2,2972.966806,2763.279425
4697.936633,34842.97368,3,3,null,2,2067.775683,null,3,2,3,null,3,3,null,1867.06629,28894.36356,2860.215038,54060,null,3,3,3,1533.888893,3,40697.64369,3,3,2,2831.263151,1913.757393
3486.000441,24823.75751,3,3,null,3,null,null,2,2,3,null,3,3,null,null,19296.16654,null,54130,null,3,3,3,null,2,30456.85637,3,3,3,1492.230128,null
4407.020426,36944.592,2,2,1167.86676,2,2006.424933,1503.603175,2,2,2,3261.047751,2,2,272.5522784,2502.074546,33631.20459,3073.21135,54170,526.1794204,2,2,2,1351.792904,2,40250.57753,2,3,2,2880.883205,2267.864438
null,null,null,null,null,null,null,799.424206,null,null,null,null,null,null,160.035374,null,null,null,64810,null,3,null,null,null,null,null,3,null,null,null,null
null,33128.4426,3,3,null,3,1495.646075,null,1,3,3,null,3,3,null,null,34117.10922,1521.121026,53010,null,3,3,3,null,3,31101.31161,3,3,3,1887.397115,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65010,null,3,null,null,null,null,null,3,null,null,null,null
4316.978963,37217.19314,3,3,1682.371452,3,1785.844119,null,3,1,2,8006.099264,2,2,186.8500834,2643.133745,34781.65263,3224.217582,53150,731.4431253,3,3,3,1221.910013,1,39350.11331,3,2,1,2582.618622,1748.255933
2287.132572,24660.4751,2,2,816.8591446,2,1201.386633,912.8606481,3,2,2,null,3,3,104.1384648,3329.917576,18890.20962,1286.960951,53220,null,3,3,2,null,2,38725.23268,2,3,2,1492.748682,2020.705745
3427.387047,35297.62607,3,2,null,3,1369.290582,656.9460119,2,1,2,null,3,2,206.1650994,2901.369387,34227.6658,3310.916308,53290,null,3,3,2,2110.590657,3,36171.88506,3,1,3,2422.173443,2058.768675
3290.305547,35425.15267,3,3,null,3,null,null,3,3,3,null,3,3,null,null,34265.57598,2125.118117,53360,null,3,3,3,null,3,35506.54299,3,3,2,3187.422978,null
3607.434152,37374.3574,2,3,2226.255993,2,1973.935562,1474.303181,3,2,1,15701.35466,2,2,282.7891854,3236.48624,36691.11065,2460.605185,53430,719.6128984,1,1,2,1558.690933,2,38157.02911,3,1,3,2270.274418,2127.315646
4726.854138,41475.71385,2,3,1151.463268,2,1831.984172,1240.288811,2,2,2,11397.99001,2,2,307.3295332,3504.717882,39791.13517,3459.053518,53520,736.6739882,3,2,2,2349.842758,2,42936.28836,2,2,2,3395.797144,2801.90266
4334.609451,37679.36009,3,3,null,3,null,null,1,3,2,null,3,3,null,null,30150.19099,4126.859616,53710,null,3,3,3,null,3,44550.19465,3,3,3,2677.727021,null
3964.004546,37144.18291,2,2,1020.960923,1,1796.708839,1124.098913,2,2,1,8935.109653,2,3,232.329637,2575.844935,33699.31703,2756.007532,53780,567.0954237,3,1,1,1737.688085,2,40729.41424,3,1,2,2697.3,2445.612667
null,66111.57176,3,3,null,3,null,2529.750907,2,2,3,23847.48162,2,3,null,null,62669.88358,null,53920,null,2,3,3,null,2,68766.73565,3,3,3,null,null
4364.23379,36965.62078,2,3,1061.843938,3,1931.075828,1226.141875,2,3,3,6200.762591,2,2,240.9950108,2757.563973,32972.44412,2754.909218,54200,607.7935647,3,3,2,1466.666545,2,40939.48596,3,3,2,2990.509854,2235.38875
4137.629139,39897.53949,2,3,1292.601115,2,1898.270248,986.5590307,2,2,2,18729.49872,2,2,249.5761039,3417.414972,38331.01168,3034.989318,54280,null,3,3,3,3105.048948,2,42048.41181,3,2,3,2237.021818,3407.914352
4457.707193,39321.87202,3,3,null,3,null,null,3,2,3,3189.898502,2,3,null,null,45078.17968,2912.68276,54410,null,3,3,3,null,1,34779.60582,3,3,2,3370.888188,null
null,32394.86117,3,3,null,3,null,null,3,3,3,null,3,3,null,null,31195.85819,3642.444728,54480,null,3,3,3,null,3,34828.07233,3,3,3,2821.133546,3526.236067
4492.729002,34946.52874,3,1,null,2,1195.419427,null,3,3,3,null,3,3,null,4191.880854,31918.87929,2275.487787,54550,null,3,3,3,null,3,37591.19406,3,3,2,3658.737614,1932.313245
1474.952174,28441.63694,3,3,null,3,null,null,1,2,3,null,3,3,null,null,25865.45698,3493.416628,54620,null,3,3,2,1210.666002,2,32347.2994,3,3,3,3053.20358,null
null,41923.64797,3,3,null,3,2629.964766,null,3,2,3,null,3,3,null,null,41787.51478,2749.646313,54690,null,3,3,3,null,1,40751.54248,3,3,3,3058.520236,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65210,null,3,null,null,null,null,null,3,null,null,null,null
4116.434248,43747.64943,3,3,null,3,1854.169785,2206.971909,2,1,3,327.7187993,2,3,327.6807977,null,35608.22151,2710.929399,54340,null,2,3,3,null,2,51460.48464,3,3,3,2548.424277,2042.762876
3951.370551,36938.99652,2,2,941.1871012,2,2396.513561,1199.809388,3,2,3,11664.0355,2,2,258.1083284,3152.594574,34488.9293,2475.644537,54830,604.1301328,3,3,3,2078.084816,2,39460.96708,3,3,2,2622.820473,2499.158786
4317.856649,32343.94068,3,3,null,3,1379.797699,null,1,3,3,null,3,3,null,null,31485.36692,3102.331085,54900,null,3,3,3,null,1,32134.09496,3,3,3,2661.352223,null
null,26219.19072,3,3,null,3,null,null,3,2,2,null,3,3,null,null,17715.53298,1049.43565,54970,null,3,3,3,null,2,null,3,3,2,941.2496599,null
1870.819053,19260.92125,3,3,null,3,null,null,2,2,3,2867.301474,2,3,null,null,15514.01079,null,55040,null,3,3,2,null,2,28641.52438,3,3,1,1389.541909,null
3842.753711,38241.78093,2,2,817.7299585,3,2097.030379,1229.369999,2,2,2,null,3,3,290.0264922,2581.021636,35621.42771,3019.388553,55110,575.8824162,3,3,2,1824.234917,2,40545.3058,2,3,2,3217.19231,2261.30052
4347.393143,36866.99069,1,2,1231.797722,2,1405.755333,1067.395748,1,3,3,1508.890637,2,1,252.9165243,3394.423841,32914.53252,2718.106051,55180,null,3,3,3,2092.7914,1,40446.232,3,1,2,2928.136985,2626.707921
null,59532.78508,3,3,null,3,null,null,2,2,3,null,3,3,null,null,45768.44323,null,55250,null,3,3,3,null,2,82025.1239,3,3,3,null,null
null,null,null,null,null,null,null,900.5921786,null,null,null,null,null,null,142.9830425,null,null,null,65410,null,3,null,null,null,null,null,1,null,null,null,null
4254.28292,35774.5697,2,2,1182.150871,2,1757.823408,1481.259525,3,2,2,6753.630685,2,2,236.5664018,2304.003203,33608.45758,3032.819946,55320,504.5147303,2,2,2,1121.619114,3,38060.10857,3,2,2,2805.681225,2063.011456
null,23762.91764,3,3,null,3,null,null,3,2,3,null,3,3,null,null,20170.55685,null,55390,null,3,3,3,null,2,null,3,3,3,2562.665751,null
3816.385213,41158.30734,2,3,2324.949888,1,1899.971502,null,2,2,3,null,3,3,null,3361.663141,38211.17173,3111.714515,55460,null,3,3,3,null,2,44258.29355,3,3,3,2135.359531,2079.981336
3914.797359,36362.05996,2,3,760.678534,3,1981.212444,1168.77048,3,2,3,5923.268041,2,3,335.2619393,2652.042829,33668.00854,2541.877275,57490,556.4809417,3,2,2,1793.268261,2,38995.76794,2,3,2,2823.976427,2351.123853
3176.321121,31675.88488,2,2,797.6269121,1,1402.478588,1524.003798,3,2,3,4020.685965,2,2,212.1873487,2910.25613,27210.50187,2759.457721,57560,null,1,3,2,2305.970076,2,39369.15769,3,3,3,2006.972509,2522.793001
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65610,null,3,null,null,null,null,null,3,null,null,null,null
4510.916498,34559.96012,3,3,null,3,2430.204544,null,3,3,3,null,3,3,null,null,28361.75995,3222.076968,55530,null,3,3,3,null,3,40757.7421,3,3,2,4974.6245,null
null,41637.18546,3,3,null,3,null,null,3,2,3,null,3,3,null,null,42157.57962,null,55810,null,3,3,3,null,1,null,3,3,3,2160.341075,2207.422337
3724.143537,29467.36504,3,3,null,3,2035.849816,null,3,3,3,null,3,3,null,null,26815.39555,null,55880,null,3,3,3,null,1,33206.17795,3,3,3,2045.020437,null
4556.897262,44245.60792,3,3,null,3,2316.533285,null,2,3,3,null,3,2,null,null,34257.25493,2413.299388,55600,null,3,3,3,3245.534695,2,54730.78439,3,3,2,3150.799235,2340.674542
4408.815071,40084.10165,2,3,2691.182583,1,1855.029535,1109.661538,1,2,2,8240.656993,2,1,191.9750391,2970.348111,40651.92824,3510.360538,57980,617.2369861,3,3,1,1553.001395,2,39829.67726,3,3,2,3112.232425,2197.461646
4143.981708,36623.01046,2,3,1034.961802,2,1950.282269,1277.411494,2,2,3,10470.53984,2,3,254.3982218,2891.072075,33485.11818,2594.829603,58050,676.9633739,1,1,3,1765.794575,2,39568.21307,1,3,2,2700.013362,2311.289419
2564.753455,40416.82467,3,3,null,3,null,null,1,3,3,null,3,3,null,null,34365.13513,2691.940845,55670,null,3,3,1,null,1,46351.02859,3,3,2,3594.989671,null
5104.645382,44740.39302,3,3,null,2,1744.569251,null,2,2,3,1162.382196,2,2,236.6086672,5325.611205,42809.3246,2629.556663,56520,null,3,3,2,2555.748446,2,46388.57595,3,3,1,2756.164087,2105.427906
4872.439314,38690.34359,2,3,2229.488681,3,1791.715053,1474.343848,3,2,2,3128.666938,2,2,197.2896384,2977.439267,37385.33977,3346.862701,55740,687.0860166,3,3,2,1128.848984,2,39931.40901,3,3,2,2925.281451,2157.42584
4836.371795,37547.2868,2,2,1022.17161,3,1587.243169,1397.797252,3,2,2,2059.078562,2,2,277.5653026,2657.519729,35569.32542,3478.43561,56580,503.1641858,3,1,2,1058.157908,2,39563.51705,3,2,2,2988.523365,1978.711562
null,null,3,3,null,3,null,null,3,3,2,149271.0234,2,3,null,null,null,1183.558106,56620,null,3,3,3,null,3,null,3,3,3,null,null
5400.837251,57480.02259,3,3,null,3,null,null,3,2,3,null,3,3,null,null,71843.88379,2585.448931,55950,null,3,3,3,null,2,41920.30695,3,3,3,2144.178752,1898.554603
3208.229998,40809.3618,3,3,null,3,1330.038721,null,3,3,1,null,3,3,null,null,37620.68992,4051.402591,56020,null,3,3,3,null,1,44182.19973,3,3,3,1431.915118,null
4477.717201,39135.25502,2,1,841.0109306,2,2083.11538,1320.165813,2,2,2,6039.925757,2,3,266.110971,3084.742448,36081.63319,2938.654072,56090,584.8601242,3,3,2,1812.948975,2,42588.39594,3,1,2,3166.535724,2506.928653
3679.349248,36628.64754,3,3,1750.834071,3,1668.528702,1312.132297,3,3,3,1440.517353,2,3,216.9550597,2942.264904,33478.65671,2697.362976,56730,null,3,3,1,1738.163215,3,39286.58516,3,2,2,2928.040052,1783.54716
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,56160,null,3,3,3,null,3,null,3,3,3,null,null
